,Flux1.100m,Energy_Flux100,Significance,nu,nufnu,Variability_Index,Pivot_Energy,X.name,z,Gaia_G_Magnitude,PL_Index,LP_Index,LP_beta,Label
1313,1.6500000000000152e-10,2.0500000000002176e-12,4.860671499999998,8319999999999534.0,6.110000000000634e-13,7.189521000000004,1967.0869000000087,4FGL J2244.9-0007,0.7,19.8899,2.3145514,2.3050606,0.008051351,BLL
1314,5.619999999999976e-10,6.3200000000002154e-12,17.311582999999864,209000000000022.34,6.949999999999769e-13,28.5031950000001,3327.937700000019,4FGL J2245.9+1544,0.5965,18.4056,1.9640502,1.8819261,0.07561085,BLL
1315,5.600000000000003e-10,6.74999999999962e-12,15.724988000000096,33900000000001.418,1.9099999999998774e-12,14.410116000000066,2554.609100000022,4FGL J2247.4-0001,0.949,18.4627,2.0609462,1.9898608,0.068986796,BLL
1316,8.91999999999951e-11,6.74999999999962e-12,4.126964599999999,2509999999999.776,6.250000000000354e-13,5.8847130000000005,1143.9966999999874,4FGL J2247.5-3700,2.252,19.158173,2.4237442,2.3258915,0.10945793,FSRQ
1317,2.58999999999999e-10,5.06999999999957e-12,12.913668999999949,1339999999999.974,7.700000000000323e-13,50.40641800000015,446.752659999999,4FGL J2248.7-3235,2.268,18.5711,2.7611105,2.735675,0.037863344,FSRQ
1318,3.079999999999966e-10,3.089999999999753e-12,10.210489000000008,3139999999999.893,7.279999999999382e-13,30.478721999999976,1432.0878000000105,4FGL J2248.9+2106,1.274,20.0429,2.298017,2.214774,0.07849073,FSRQ
1319,8.219999999999986e-10,5.429999999999414e-12,6.339100999999995,4469999999999.627,1.7300000000000197e-12,247.63744000000034,3478.818599999984,4FGL J2249.4-1300,0.5,20.7951,2.4080572,2.3676658,-0.03385422,BLL
1320,6.700000000000062e-10,9.309999999999089e-12,23.655038999999796,2.2900000000000628e+16,1.1100000000001093e-11,27.42487100000008,5054.901399999944,4FGL J2250.0+3825,0.119,16.9231,1.7325429,1.713293,0.017218923,BLL
1321,4.0099999999999825e-10,5.090000000000474e-12,16.797188000000048,114999999999996.73,1.5600000000001357e-12,31.400859999999952,1783.0430999999885,4FGL J2250.4-4206,0.119,17.8995,2.086344,2.0824473,0.004221038,BLL
1322,2.619999999999964e-09,2.6199999999997283e-11,57.23695799999958,4999999999999.774,1.1400000000000703e-12,613.9211999999994,884.5477999999931,4FGL J2250.7-2806,0.525,19.1968,2.182358,2.0485015,0.09523596,BLL
1323,9.779999999999972e-10,1.0800000000001251e-11,25.774455999999844,8.710000000000725e+16,7.710000000000753e-12,23.812242999999903,2181.2450000000144,4FGL J2252.0+4031,0.229,16.8362,2.0518248,2.0072346,0.03950261,BLL
1324,1.3099999999999872e-10,1.899999999999875e-12,5.041359400000004,272000000000000.25,5.730000000000127e-13,9.792758999999998,3952.395499999963,4FGL J2252.6+1245,0.496476,18.5456,1.9442785,1.9361018,0.11333317,BLL
1325,2.019999999999986e-10,2.3799999999999337e-12,7.994237399999991,1189999999999918.0,1.2899999999998544e-12,19.085381999999914,4118.717999999984,4FGL J2253.7+1405,0.327,18.4387,1.9587755,1.8936546,0.12553369,BLL
1326,8.690000000000068e-08,1.1100000000000049e-09,465.1539000000005,12899999999998.545,4.630000000000504e-11,56365.367000000166,232.35162000000147,4FGL J2253.9+1609,0.859,15.3716,2.396776,2.1620116,0.10028907,FSRQ
1327,3.500000000000029e-10,3.5099999999998043e-12,12.837272000000038,372000000000002.1,1.0199999999999593e-12,42.84864999999998,4538.218800000006,4FGL J2254.8-2725,0.333,18.1253,2.0121315,1.9967147,0.01524907,BLL
1328,1.0200000000000052e-09,1.1100000000001093e-11,28.989563000000327,84699999999998.75,1.7699999999999737e-12,19.564114000000213,1568.3349999999975,4FGL J2255.2+2411,1.370242,17.083,2.1056395,2.1072588,-0.001284812,BLL
1329,3.280000000000001e-10,1.0999999999999379e-11,7.130043000000002,30200000000003.418,3.869999999999897e-13,25.600093999999842,238.38517999999937,4FGL J2256.0-2740,1.751,18.5082,3.0227165,3.0076323,0.01818693,FSRQ
1330,1.6599999999999793e-10,2.0500000000002176e-12,5.637473600000002,6100000000000.45,7.8800000000008e-12,13.24542299999993,1195.3269000000105,4FGL J2257.5+0748,0.19,17.6276,2.4090753,2.3139272,0.11794364,BLL
1331,3.500000000000029e-09,2.6899999999999537e-11,58.6722799999995,3250000000000.1865,9.890000000000461e-12,1318.7639000000038,778.2613999999993,4FGL J2258.1-2759,0.926,17.3259,2.4142509,2.287364,0.19794534,FSRQ
1332,3.039999999999976e-10,3.589999999999844e-12,14.392683000000115,5690000000000380.0,2.2699999999998782e-12,7.304365999999998,1585.3125000000073,4FGL J2258.4-5524,0.479,17.7734,2.2095616,2.2695377,-0.055964757,BLL
1333,1.619999999999996e-10,7.92999999999994e-12,6.720280000000007,44699999999996.266,2.4499999999998204e-13,44.19120800000011,1367.4000999999976,4FGL J2300.7-2645,1.476,19.68293,2.4053926,2.0513873,0.3953912,FSRQ
1334,8.720000000000042e-10,8.649999999999708e-12,25.528744000000078,3490000000000.1553,1.5600000000001357e-12,249.44135000000114,522.666499999995,4FGL J2301.0-0158,0.778,19.8127,2.4443276,2.31649,0.107352585,FSRQ
1335,1.2400000000000117e-10,1.5900000000001798e-12,5.477568000000004,7940000000000084.0,1.7699999999999737e-12,10.151705999999999,4457.963000000025,4FGL J2307.4-1206,0.47,19.15,1.9404066,1.9540988,-0.01811546,BLL
1336,3.9300000000000273e-10,5.799999999999496e-12,9.762541000000006,11899999999999.18,1.2999999999998888e-12,75.19323000000038,1928.0462999999875,4FGL J2307.6+1451,0.503,20.4107,2.1837938,1.9933592,0.21933112,BLL
1337,4.110000000000009e-09,4.9200000000004455e-11,85.8149000000009,9890000000000.463,4.6799999999997385e-12,2009.5823000000005,511.29082999999775,4FGL J2311.0+3425,1.817,18.8074,2.3505638,2.2398775,0.09511382,FSRQ
1338,1.699999999999987e-10,4.760000000000082e-12,5.332372699999997,1739999999999.999,8.080000000000244e-13,11.943525,679.4091000000003,4FGL J2311.8+4541,1.447,19.354803,2.636568,2.561014,0.15329392,FSRQ
1339,5.730000000000009e-10,7.2600000000001036e-12,19.162616999999955,1.189999999999918e+17,1.1700000000001018e-12,12.231919000000115,3605.6663000000053,4FGL J2314.0+1445,0.164,17.9896,1.8546488,1.7964134,0.06059147,BLL
1340,3.179999999999983e-10,5.029999999999691e-12,13.179234500000074,5889999999999.98,3.079999999999689e-12,43.81639000000029,1097.5337999999995,4FGL J2315.6-5018,0.811,18.6297,2.395477,2.4132683,-0.014286332,BLL
1341,2.8900000000000143e-10,3.020000000000342e-12,12.825967999999856,3629999999999888.0,1.4400000000001667e-12,6.207820999999997,2425.81229999999,4FGL J2319.1-4207,0.054541,17.2256,2.0089898,2.0228746,-0.012696371,BLL
1342,1.5300000000000017e-10,1.6300000000001613e-12,5.544377299999995,18599999999999.266,1e-13,23.667342999999846,666.7136999999998,4FGL J2320.8-0823,3.164,20.661732,2.6480017,2.2747836,0.40892792,FSRQ
1343,1.1600000000000039e-10,1.2300000000000055e-12,6.9934179999999975,179999999999997.22,3.749999999999831e-13,8.836832000000006,3351.2432000000094,4FGL J2321.0-6308,0.2,20.2485,1.953883,1.8292965,0.13000679,BLL
1344,3.3500000000000304e-09,3.2599999999997094e-11,63.13195399999995,5749999999999.602,1.8599999999999266e-12,931.7813999999935,822.0161000000022,4FGL J2321.9+3204,1.489,19.3387,2.2558124,2.1383219,0.12478916,FSRQ
1345,6.93000000000004e-10,7.169999999999993e-12,20.66841900000013,10999999999999.379,1.6199999999998834e-12,11.974257000000064,1582.003799999989,4FGL J2321.9+2734,1.253,18.0021,2.1519346,2.08127,0.087304324,FSRQ
1346,2.1000000000000013e-10,2.5700000000000292e-12,5.849647999999999,1719999999999.8057,6.949999999999769e-13,9.479122999999994,1332.4507999999992,4FGL J2322.1+4440,1.31,19.6931,2.3436737,2.196237,0.20176147,FSRQ
1347,4.0500000000000057e-10,4.559999999999629e-12,14.12278700000004,1.0699999999999784e+16,1.510000000000109e-12,12.279595999999925,3285.4914999999864,4FGL J2322.7+3436,0.098,17.7636,1.9648635,2.0190449,-0.04806163,BLL
1348,7.099999999999901e-10,6.200000000000666e-12,25.267182999999747,4170000000000410.0,1.2700000000001259e-12,32.6613119999997,2660.04660000002,4FGL J2322.8-4916,0.38,18.0089,1.8688756,1.6117303,0.17511268,BLL
1349,4.229999999999973e-09,4.4599999999995715e-11,80.07705000000084,5860000000000.128,3.309999999999852e-12,810.1353000000057,624.710099999998,4FGL J2323.5-0317,1.393,17.9124,2.2643836,2.160172,0.09598011,FSRQ
1350,5.539999999999996e-10,3.0500000000001003e-12,17.060776000000082,2560000000000.296,2.7099999999999647e-13,195.62721000000184,759.2348599999912,4FGL J2323.6-0617,2.144,20.1285,2.3998632,2.2388859,0.18221277,FSRQ
1351,1.9600000000000172e-09,2.1200000000002396e-11,45.92605599999951,7329999999999525.0,6.490000000000464e-12,37.62207799999977,1948.2533999999982,4FGL J2323.8+4210,0.059,16.2591,1.886676,1.7784339,0.0682164,BLL
1352,1.0500000000000049e-09,1.1599999999999516e-11,34.050704999999816,5690000000000380.0,1.2199999999998658e-11,49.91894499999959,2867.844199999993,4FGL J2324.7-4041,0.173587,15.9422,1.7884268,1.6234802,0.08462097,BLL
1353,1.0599999999999982e-09,1.1599999999999516e-11,33.92858500000026,300000000000025.9,2.730000000000282e-12,49.374335999999644,1869.268600000019,4FGL J2325.4-4800,0.221,16.8,2.105631,2.06413,0.037751026,BLL
1354,1.539999999999989e-09,1.5900000000001798e-11,47.20763399999982,78500000000008.55,1.5900000000001798e-12,162.46715000000023,603.0591399999955,4FGL J2325.4-3559,0.36,17.9124,2.3218386,2.1288474,0.181469,FSRQ
1355,9.629999999999891e-10,2.1200000000002396e-11,31.855058999999873,1820000000000.1055,1.680000000000146e-12,374.95523000000117,581.8990999999957,4FGL J2327.5+0939,1.843,18.5243,2.6927953,2.6821094,0.12763153,FSRQ
1356,1.8499999999999845e-09,2.2699999999998782e-11,44.3099059999997,15400000000001.34,1.3599999999999455e-12,246.79903000000087,770.945900000008,4FGL J2328.3-4036,1.972,17.8566,2.3817308,2.3326485,0.07056793,FSRQ
1357,2.5300000000000135e-10,3.4199999999997225e-12,7.587475300000006,4510000000000.409,2.1299999999998145e-13,17.48391299999981,1420.8401999999978,4FGL J2329.0+0832,0.948,20.0762,2.474708,2.4540362,0.019675946,FSRQ
1358,6.520000000000006e-10,8.160000000000746e-12,20.786269999999938,8040000000000902.0,4.539999999999962e-12,14.83427100000001,3464.1515999999865,4FGL J2329.2+3755,0.264,17.4251,1.8987738,1.8833896,0.014016966,BLL
1359,1.1699999999999966e-08,1.510000000000004e-10,183.23610999999912,4899999999999.842,4.769999999999839e-12,13180.003000000044,521.9446399999979,4FGL J2329.3-4955,0.518,19.3571,2.2817457,2.1765118,0.10551553,FSRQ
1360,2.6099999999999993e-10,4.159999999999596e-12,11.081561000000068,2750000000000.2373,2.3899999999997913e-12,43.746277000000276,1076.87609999999,4FGL J2329.3-4733,1.302,16.7851,2.507463,2.4864233,0.04176286,FSRQ
1361,1.610000000000001e-10,1.97000000000003e-12,7.4089999999999945,851000000000024.8,2.4999999999997844e-13,2.1574743,2551.110800000023,4FGL J2330.3-2948,0.2971,20.055,2.0425398,2.181349,-0.0921453,BLL
1362,2.350000000000022e-10,5.150000000000113e-12,9.231097999999996,10999999999999.379,2.769999999999692e-12,37.58593999999988,565.7878999999955,4FGL J2330.5+1102,1.489,19.1707,2.7867525,2.6197777,0.26568615,FSRQ
1363,2.690000000000009e-10,4.060000000000047e-12,12.55491350000002,25099999999997.758,3.3400000000002737e-12,12.510366999999892,984.0307599999967,4FGL J2330.6-3726,0.279,18.6272,2.455785,2.5174057,-0.069607124,BLL
1364,1e-09,1.0999999999999379e-11,26.161888000000083,7080000000000.505,6.799999999999421e-13,194.8424000000019,911.6408999999953,4FGL J2331.0-2147,0.563,19.0984,2.4381886,2.4329622,0.13048409,FSRQ
1365,1.610000000000001e-10,2.7999999999998754e-12,6.273873000000002,3600000000000.107,9.849999999999747e-13,28.153302999999834,1004.0830999999982,4FGL J2331.3-1558,1.153,20.7299,2.5420866,2.4766953,0.060104724,FSRQ
1366,1.9600000000000173e-10,1.9799999999998575e-12,7.413331499999992,28200000000002.47,9.529999999999411e-13,7.5137467000000004,1800.0261000000046,4FGL J2332.1-4118,0.671,18.6668,2.2736459,2.1081686,0.3832089,FSRQ
1367,1.7700000000000172e-10,3.940000000000238e-12,4.755017999999997,5250000000000.517,5.459999999999537e-13,18.62110500000006,1284.9939999999933,4FGL J2333.4-0133,1.062,19.534037,2.5112414,2.5447307,0.20670912,FSRQ
1368,3.500000000000029e-10,6.679999999999292e-12,11.471492999999986,5449999999999.467,2.560000000000296e-12,78.62614000000052,965.6064499999966,4FGL J2334.2+0736,0.401,17.4043,2.4706018,2.4437554,0.06397186,FSRQ
1369,9.759999999999968e-10,1.1299999999999497e-11,25.92953699999992,91199999999996.7,1.2100000000001404e-12,122.47238000000067,1535.0878999999868,4FGL J2334.8+1432,0.415,18.3882,2.0117173,1.901546,0.08816218,BLL
1370,3.9999999999999846e-10,7.229999999999484e-12,10.098666000000016,2519999999999.7456,1.0400000000000477e-12,52.62063199999969,1202.0419999999983,4FGL J2335.4-0128,1.182,18.3654,2.4672556,2.504818,0.30995768,FSRQ
1371,7.869999999999908e-10,8.429999999999175e-12,26.265145999999724,10999999999999.379,2.3199999999999986e-12,130.21337999999935,805.3311000000031,4FGL J2336.6-4115,1.406,19.468,2.326325,2.2165315,0.114641726,FSRQ
1372,7.91999999999995e-10,1.189999999999918e-11,24.076124000000284,8419999999999.054,4.000000000000345e-12,130.116739999999,745.5150000000012,4FGL J2338.0-0230,1.071,19.1,2.4904866,2.4650662,0.05293133,FSRQ
1373,4.1599999999999706e-10,4.3600000000001454e-12,15.201243000000124,132000000000015.3,3.0400000000003243e-12,18.08191999999999,2547.4956000000166,4FGL J2338.9+2124,0.291,17.3775,2.0069292,2.0199738,-0.013409986,BLL
1374,1.9600000000000172e-09,1.8899999999998094e-11,40.184634999999744,2820000000000247.0,7.1300000000005635e-12,12.905001999999927,3026.9865999999743,4FGL J2340.8+8015,0.274,17.478,1.9446008,1.8392149,0.09363815,BLL
1375,3.3899999999999893e-10,4.829999999999867e-12,14.06030599999999,3.980000000000096e+17,3.5500000000000517e-12,20.854427000000218,4630.39259999999,4FGL J2343.6+3438,0.366,18.9089,1.7666667,1.702505,0.06387781,BLL
1376,1.0200000000000052e-08,1e-10,132.25339000000005,10800000000001.252,5.300000000000143e-12,2741.194800000007,826.4694999999973,4FGL J2345.2-1555,0.621,16.7619,2.1499286,2.0339315,0.102900624,FSRQ
1377,9.91000000000009e-10,1.1100000000001093e-11,26.199904999999973,562000000000050.56,5.019999999999778e-12,15.504107000000134,3306.8574000000276,4FGL J2346.7+0705,0.17,16.8201,1.8699483,1.8473213,0.021908803,BLL
1378,2.8099999999999996e-09,2.810000000000126e-11,53.26377000000034,5060000000000.007,6.269999999999774e-12,634.6400999999953,825.9607999999994,4FGL J2348.0-1630,0.576,17.5577,2.338661,2.2900362,0.057195105,FSRQ
1379,2.4800000000000235e-10,3.4300000000002267e-12,8.481623999999996,24100000000001.723,1.8599999999999266e-12,25.41569900000004,999.5864999999982,4FGL J2349.4+0534,0.419,18.1305,2.4666255,2.4794068,-0.02017657,FSRQ
1380,3.9999999999999846e-10,4.8399999999998695e-12,15.585201000000026,5009999999999469.0,8.239999999999713e-13,30.581771999999976,2235.5895999999793,4FGL J2350.6-3005,0.22368,18.2882,2.0217648,1.9856318,0.0325863,BLL
1381,3.6500000000000515e-10,4.65999999999999e-12,14.470841999999926,27900000000000.16,2.0600000000002227e-12,10.281546999999971,1710.6680999999878,4FGL J2353.7-3037,0.737,19.4187,2.1599035,2.0826175,0.08742853,BLL
1382,1.8899999999999793e-10,2.2599999999999924e-12,7.120732300000006,46799999999997.39,4.740000000000162e-13,4.970426599999996,1583.5509999999958,4FGL J2354.1+2720,0.149472,19.042,2.2413225,2.1028843,0.12625371,BLL
1383,1.2000000000000155e-10,1.510000000000109e-12,4.6297646000000015,7590000000000.354,2.810000000000126e-13,13.570754000000147,1281.2753999999993,4FGL J2354.1-0958,0.989,20.512562,2.438216,2.387059,0.10950279,FSRQ
1384,2.2099999999999926e-10,2.929999999999932e-12,7.2063837,1579999999999.9177,6.839999999999754e-13,2.5884305999999975,1479.8889999999992,4FGL J2354.6+4554,1.992,20.8393,2.3059368,2.1548154,0.29590574,FSRQ
1385,2.8099999999999996e-10,3.790000000000246e-12,9.507479000000005,6920000000000.675,2.0600000000002227e-12,13.263428000000024,912.8866600000079,4FGL J2354.9+8151,1.344,20.782,2.5367713,2.4832962,0.08640249,FSRQ
1386,3.9200000000000196e-10,4.769999999999839e-12,14.804285999999852,4469999999999626.5,6.450000000000485e-12,8.169054999999998,3364.5890000000277,4FGL J2356.2+4036,0.131,17.9607,1.9423828,1.9281182,0.014485095,BLL
1387,2.579999999999994e-10,3.4399999999997664e-12,9.018809999999998,10999999999999.379,6.589999999999849e-13,20.394200000000133,1181.1984000000139,4FGL J2357.4-0152,0.812,18.4563,2.3149943,2.2427566,0.080260575,BLL
1388,3.179999999999983e-10,3.940000000000238e-12,15.047316000000029,3889999999999924.5,2.189999999999907e-12,4.808185600000002,4651.409700000009,4FGL J2357.4-1718,0.85,17.7513,1.7614914,1.686544,0.050713632,BLL
1389,3.910000000000035e-10,7.590000000000354e-12,15.180162000000124,3079999999999.689,3.4500000000002e-12,224.57632000000243,603.7050999999968,4FGL J2357.8-5311,1.006,18.8128,2.6373534,2.6289225,0.019227406,FSRQ
1390,6.090000000000072e-10,1.0899999999999424e-11,21.85660400000002,1790000000000.0261,1.4300000000001244e-12,136.96901999999946,574.9515000000033,4FGL J2358.3-1021,1.638,18.1676,2.5930922,2.5634255,0.083448544,FSRQ
1391,3.9599999999999744e-10,5.209999999999709e-12,12.463841999999966,173999999999999.9,3.3499999999996467e-12,27.796207000000155,2144.6682000000146,4FGL J2358.3+3830,0.2,18.0667,2.174949,2.1650395,0.008875638,BLL
1392,2.760000000000014e-10,2.9000000000002934e-12,8.617680999999992,4520000000000.188,1.2800000000000955e-12,38.97164499999992,1621.918799999997,4FGL J2359.0+3922,1.198,20.2441,2.3477888,2.3640099,-0.017356092,FSRQ
1393,4.380000000000011e-10,6.070000000000581e-12,19.250117999999894,1.97000000000003e+17,1.3399999999999742e-11,11.602486000000068,3703.586200000018,4FGL J2359.0-3038,0.165,17.3664,1.8187637,1.7988403,0.017256342,BLL
1394,1.7399999999999992e-10,1.5600000000001357e-12,8.70584700000001,1640000000000.007,4.17000000000041e-13,85.62475600000063,663.0757000000024,4FGL J2359.2-3134,0.99,19.15165,2.604698,2.5858138,0.039058067,FSRQ
1395,3.2299999999999744e-10,3.6200000000002895e-12,13.906236999999969,3109999999999.736,4.4200000000000766e-13,11.05287999999996,1965.9421000000148,4FGL J2359.3-2049,0.096,18.165,2.0880377,2.1214917,-0.026858702,BLL
1396,9.639999999999981e-10,1.0800000000001251e-11,21.82229800000014,54999999999994.41,8.020000000000688e-13,89.80930000000025,1706.669000000002,4FGL J0047.0+5657,0.747,19.434637,2.1599035,2.0170789,0.117132194,BLL
1397,4.2499999999999835e-09,4.729999999999874e-11,60.84795999999998,4520000000000.188,2.2099999999999476e-11,1330.449099999998,900.743799999993,4FGL J0102.8+5824,0.644,17.900047,2.2917833,2.2180364,0.065083005,FSRQ
1398,2.259999999999992e-09,3.529999999999818e-11,34.744169999999656,15100000000001.09,2.75999999999989e-12,945.6830400000098,767.8746299999915,4FGL J0109.7+6133,0.783,20.77383,2.6183212,2.5647352,0.15811762,FSRQ
1399,2.1599999999999946e-09,2.5799999999998253e-11,40.94066600000044,708000000000050.5,1.3499999999999793e-11,12.878747999999936,3206.9573000000005,4FGL J0110.1+6805,0.29,16.7605,1.9962715,1.9869623,0.008648741,BLL
1400,4.5699999999999925e-10,5.290000000000177e-12,15.668814000000081,1.510000000000109e+17,7.250000000000109e-12,13.493713000000046,4042.6139999999873,4FGL J0214.3+5145,0.049,17.341864,1.9037958,2.0116913,-0.07872441,BLL
1401,6.190000000000033e-10,7.859999999999862e-12,10.271045999999892,7940000000000.084,5.2399999999996715e-12,14.658242000000035,1124.1101000000106,4FGL J0228.7+6718,0.523,19.102283,2.5844798,2.5519404,0.20450969,FSRQ
1402,7.910000000000071e-10,1.3900000000000167e-11,17.114109999999904,3550000000000.052,2.7000000000000804e-13,111.13717999999919,1034.7255999999957,4FGL J0253.9+5103,1.732,20.763544,2.468202,2.442065,0.06157622,FSRQ
1403,3.1100000000000156e-10,6.259999999999563e-12,5.527909299999995,5310000000000.379,2.8300000000000604e-12,22.20548200000021,1016.9722000000073,4FGL J0347.0+4844,2.043,20.523365,2.576533,2.4579523,0.1641986,FSRQ
