Index,X.name,z,Flux1.100m,Energy_Flux100,Significance,Variability_Index,Frac_Variability,Highest_Energy,nu,nufnu,PL_Index,Pivot_Energy,LP_Index,LP_beta,Gaia_G_Magnitude,Label
1049,4FGL J0805.0+6746,NA,1.01E-10,1.31E-12,5.600187,17.134327,0.65234727,NA,7.85E+13,3.83E-13,2.0941107,2781.7344,1.8250575,0.4506577,19.3673,bcu
1050,4FGL J0805.1+7744,NA,1.54E-10,3.43E-12,8.744479,47.035378,0.70749164,NA,6.76E+12,1.87E-13,2.7170274,667.72015,2.7957408,-0.0742479,NA,bcu
1051,4FGL J0805.2-0110,1.388,5.76E-10,8.12E-12,19.345768,92.95678,0.64147824,22.5157,1.06E+12,6.31E-13,2.4797359,564.3102,2.348533,0.13299927,18.8087,fsrq
1052,4FGL J0805.4+6147,3.033,2.90E-10,7.77E-12,18.307665,221.17471,0.9142439,NA,2.02E+12,5.82E-13,2.7967112,348.92654,2.6348345,0.18452057,19.8983,fsrq
1053,4FGL J0805.4+7534,0.121,1.32E-09,1.44E-11,49.69482,30.338217,0.19626768,260.416,2.51E+16,6.36E-12,1.8539182,2473.7808,1.8219684,0.024779253,16.9011,bll
1054,4FGL J0805.9+3834,NA,2.22E-10,2.63E-12,9.52477,17.316494,0.37604806,NA,7.24E+13,4.80E-13,2.1341639,2080.8835,2.1167524,0.024302185,18.075,bll
1055,4FGL J0806.1-0458,NA,1.22E-10,2.63E-12,4.126377,14.272563,0.25905707,NA,1.66E+13,1.93E-13,2.1717033,2584.7566,1.6196182,0.88640046,20.533209,bcu
1056,4FGL J0806.5+4503,2.102,1.49E-10,3.02E-12,6.9264364,37.425133,0.89816403,NA,4.79E+12,5.68E-13,2.6068885,690.954,2.4925976,0.12757938,19.756,fsrq
1057,4FGL J0806.5+5930,0.3,2.79E-10,2.92E-12,13.856772,19.196526,0.3357354,95.2459,1.07E+16,2.10E-12,1.9956754,3068.0068,2.0183828,-0.017599657,17.8204,bll
1058,4FGL J0807.0-6102,NA,2.99E-10,1.59E-12,7.8555403,10.172234,0.24765933,NA,2.09E+13,2.99E-13,2.2091053,2126.6257,1.9435699,0.37370497,20.9234,bcu
1059,4FGL J0807.1-0541,NA,1.42E-09,1.69E-11,31.764206,117.14259,0.58078074,18.2436,3.72E+14,2.16E-12,2.1817634,1231.3701,2.0999827,0.09990695,17.4966,bll
1060,4FGL J0807.2-7630,NA,2.62E-10,3.26E-12,8.840394,25.015673,0.6099427,18.9874,5.75E+13,8.08E-13,2.1921773,2183.9631,2.1164556,0.08246865,NA,bcu
1061,4FGL J0807.7-1206,NA,1.69E-10,3.63E-12,5.796175,25.492025,0.6605836,NA,1.19E+13,4.58E-13,2.6706736,585.9145,2.66174,0.014820769,18.9202,bcu
1062,4FGL J0808.2-0751,1.837,6.20E-09,7.07E-11,94.42082,1685.8717,0.74644715,130.355,7.66E+12,7.86E-12,2.2190485,620.53375,2.1118975,0.08328553,18.2695,fsrq
1063,4FGL J0808.5+4950,1.435161,1.81E-10,5.16E-12,11.438746,17.887674,0.22941929,NA,9.77E+11,5.43E-13,2.9036968,344.44952,2.832126,0.12043352,18.6041,fsrq
1064,4FGL J0809.3+4053,1.418,2.18E-10,3.39E-12,9.465112,38.532646,0.6440432,NA,3.61E+12,1.15E-12,2.5881245,658.9382,2.4981515,0.10343601,18.6674,fsrq
1065,4FGL J0809.5+5341,2.133,1.10E-09,6.96E-12,35.388103,407.45532,0.8959925,13.6118,3.89E+12,3.51E-13,2.2919388,853.84357,2.1645868,0.11290881,20.5023,fsrq
1066,4FGL J0809.6+3455,0.082509,2.28E-10,3.38E-12,12.302509,15.45969,0.35944134,264.23,3.89E+15,5.57E-12,1.7980542,4729.1943,1.7922786,0.005928121,17.5355,bll
1067,4FGL J0809.8+5218,0.138,4.01E-09,4.45E-11,93.65335,329.16672,0.43037096,308.171,6.35E+15,1.40E-11,1.8765472,1345.8887,1.8112458,0.032590605,15.1269,BLL
1068,4FGL J0811.0-7529,NA,2.45E-09,2.42E-11,55.673866,23.28405,0.12994651,94.6048,5.62E+14,2.27E-12,1.9303122,1723.1982,1.8115131,0.07616048,17.5147,bll
1069,4FGL J0811.4+0146,1.148,3.78E-09,3.43E-11,70.057686,480.7931,0.5423397,113.836,3.39E+12,1.71E-12,2.0920358,915.5607,2.0054321,0.068817966,17.7198,bll
1070,4FGL J0811.9+7847,NA,9.43E-11,1.52E-12,4.7858953,11.31069,0,NA,NA,NA,2.4546814,1400.9631,1.4582714,0.69660974,NA,bcu
1071,4FGL J0812.0+0237,NA,4.67E-10,5.29E-12,17.047043,3.720106,0,149.356,NA,NA,1.8956529,3955.3691,1.9291521,-0.02473999,18.0175,bll
1072,4FGL J0812.3+1143,NA,1.10E-10,2.24E-12,4.6349874,13.282966,0.21430801,NA,NA,NA,2.5725076,813.1205,2.483807,0.15366957,NA,bll
1073,4FGL J0812.5+0711,1.285,1.33E-10,2.39E-12,5.860578,21.46798,0.70708936,NA,1.66E+13,3.25E-13,2.6265886,747.181,2.629888,-0.013341094,21.1042,bcu
1074,4FGL J0812.6+2821,0.490576,1.75E-10,1.78E-12,7.796261,22.500818,0.7222619,NA,5.69E+15,6.10E-13,2.1110425,2638.5046,2.1440275,-0.048746303,NA,bcu
1075,4FGL J0812.8+6507,NA,2.47E-10,2.57E-12,10.788853,8.630802,0.06493413,59.9562,1.07E+16,2.61E-12,2.0739057,3121.3733,2.058531,0.01495194,18.4116,bll
1076,4FGL J0812.9+5555,0.383,1.67E-10,2.08E-12,7.995687,17.958466,0.4279385,26.2908,1.60E+15,8.51E-13,2.1753442,2396.7122,2.1578538,0.019861957,18.4597,bll
1077,4FGL J0813.7-0356,NA,1.84E-10,2.47E-12,7.9947257,7.606011,0,211.454,1.80E+14,3.37E-13,1.7761414,5143.8853,1.6268263,0.18262313,19.242,bcu
1078,4FGL J0814.2-1013,NA,1.00E-09,1.18E-11,24.141426,24.97043,0.26669478,79.3471,4.01E+14,4.67E-12,2.1128247,1815.0851,2.0729902,0.049548827,17.7058,bll
1079,4FGL J0814.4+6926,NA,3.92E-11,6.49E-13,3.828361,7.168206,0,77.0379,NA,NA,1.6321504,13019.632,1.6273261,0.20025569,NA,bcu
1080,4FGL J0814.4+2941,1.08353,1.75E-10,1.98E-12,7.8570876,4.253704,0,60.1358,6.46E+15,1.88E-12,1.9872433,4234.593,1.9329231,0.07181332,NA,bll
1081,4FGL J0814.6+6430,0.239,1.67E-09,1.97E-11,48.61468,94.303604,0.29115862,64.1474,7.94E+13,6.68E-12,2.2393844,1165.1345,2.21955,0.03192764,15.869,bll
1082,4FGL J0815.6+3641,1.028,1.36E-10,1.62E-12,4.889887,2.6158,0,NA,NA,NA,2.3318074,1472.2848,2.2948065,0.09154939,NA,fsrq
1083,4FGL J0815.9+2951,0.336,1.53E-10,1.85E-12,4.667047,11.958011,0.3843169,NA,NA,NA,2.3352368,1507.2921,2.059796,0.36634502,NA,bcu
1084,4FGL J0816.1+4909,0.475,2.25E-10,2.23E-12,9.846431,8.348097,0,28.626,1.62E+14,1.40E-12,2.0714164,2464.0925,2.0223696,0.06292569,17.5356,bll
1085,4FGL J0816.3+5739,0.054,1.22E-09,1.41E-11,40.57529,36.245377,0.22200648,108.071,2.40E+14,2.03E-12,2.085114,1528.6285,2.0329325,0.054915033,17.1017,bll
1086,4FGL J0816.4-1311,0.045978,1.70E-09,2.06E-11,41.95367,85.128334,0.42427802,178.185,1.78E+16,8.60E-12,1.8503149,2914.5728,1.7926592,0.050426293,16.794,bll
1087,4FGL J0816.4-0007,NA,1.34E-10,1.70E-12,4.6953635,10.613944,0,NA,3.85E+12,3.57E-13,2.2632198,1852.5415,0.6203997,0.9825501,NA,bcu
1088,4FGL J0816.9+2050,0.058,3.48E-10,3.53E-12,13.097585,9.356101,0,56.3166,2.45E+14,1.29E-12,1.8954349,2778.3403,1.7023253,0.18789186,18.0106,bll
1089,4FGL J0817.1+1955,0.138,1.04E-10,1.33E-12,5.3145814,9.545136,0,34.7202,3.39E+13,7.80E-13,1.7031423,6947.754,1.6972454,0.09365577,19.1475,bcu
1090,4FGL J0817.8+3243,NA,2.32E-10,2.63E-12,8.868007,5.554085,0,37.3803,2.09E+14,7.28E-13,2.037196,3604.1074,1.8282669,0.19520645,18.638,bll
1091,4FGL J0817.8-0934,NA,1.63E-09,1.23E-11,33.519314,23.79945,0.20051219,44.4202,5.07E+13,3.02E-12,2.0497043,1409.0286,1.8911729,0.13237338,17.3882,bll
1092,4FGL J0818.2+4222,0.53,5.62E-09,5.24E-11,105.27622,266.1334,0.28136963,57.6703,1.01E+13,3.88E-12,2.1098044,767.73914,1.9959136,0.08301416,17.6612,bll
1093,4FGL J0818.4+2816,0.226,2.36E-10,2.82E-12,9.187367,20.61955,0.7234401,NA,3.98E+14,5.35E-13,2.0618541,2700.6277,1.9413991,0.14005846,17.8278,bll
1094,4FGL J0818.7+3153,NA,1.16E-10,1.64E-12,4.912187,28.29283,0.99762803,NA,1.07E+14,4.86E-13,2.134718,2793.6162,2.0680926,0.0804593,20.261,bll
1095,4FGL J0818.8+3229,0.649787,1.35E-10,1.79E-12,4.3271575,17.011562,0.4212561,17.6439,8.91E+12,8.95E-13,2.2334194,2804.7568,2.1413958,0.13914667,19.1946,fsrq
1096,4FGL J0819.0+2746,0.392929,2.87E-10,3.15E-12,10.436663,6.5267887,0,NA,1.91E+13,1.63E-12,2.1386015,2062.935,1.973122,0.1591827,19.2588,bll
1097,4FGL J0819.4-0756,0.45,2.08E-10,2.35E-12,8.571947,2.5288756,0,44.0705,2.54E+17,3.14E-12,1.8462038,5176.841,1.8279757,0.015682548,19.0178,bll
1098,4FGL J0819.4+4035,0.389,1.18E-10,2.35E-12,4.933023,11.073022,0,169.837,3.80E+13,8.72E-13,1.9950356,3770.2925,1.9164683,0.06729945,18.99246,bll
1099,4FGL J0820.3+3639,0.393,3.71E-10,4.44E-12,13.850944,13.365099,0.20474859,68.9512,5.59E+13,7.74E-13,2.2178607,1611.482,2.1970215,0.040667802,18.5533,bll
1100,4FGL J0820.9+2353,0.402,2.42E-10,2.75E-12,9.238254,14.167743,0.35015166,55.2427,7.67E+14,1.01E-12,2.1922252,2139.346,2.302803,-0.07247203,NA,bll
1101,4FGL J0820.9-1258,NA,2.72E-10,3.65E-12,8.693996,5.795464,0,NA,1.64E+14,2.62E-12,2.2348938,1736.305,2.2233899,0.03142372,19.1466,bll
1102,4FGL J0821.1+1007,0.9556,1.73E-10,2.51E-12,7.031861,26.867361,0.77277964,NA,1.64E+13,2.67E-13,2.410191,1154.7904,2.4404085,-0.03743227,20.288,bcu
1103,4FGL J0823.1-6330,0.29,7.47E-11,1.29E-12,3.8390253,6.377034,0,119.184,NA,NA,1.7245606,10731.68,1.648744,0.06344289,NA,bll
1104,4FGL J0823.1+4042,0.8655,2.72E-10,3.97E-12,10.703648,58.795177,0.871604,29.3716,1.35E+13,1.19E-12,2.4560158,1173.8232,2.4710655,-0.02349415,18.4583,fsrq
1105,4FGL J0823.3+2224,0.951,2.61E-10,2.99E-12,9.340618,11.361836,0.20453957,NA,NA,NA,2.344619,1235.3176,2.2672396,0.10358785,17.6019,bll
1106,4FGL J0824.4+2440,1.242,4.89E-10,4.40E-12,17.614653,196.85777,1.0760857,13.8028,2.29E+13,5.11E-13,2.5292974,948.66296,2.5556586,-0.036171384,19.4095,fsrq
1107,4FGL J0824.7+5552,1.417,5.07E-10,9.16E-12,23.039093,110.03282,0.56171435,21.2131,3.63E+12,9.46E-13,2.611558,595.26526,2.5939198,0.030020647,18.0914,fsrq
1108,4FGL J0824.9+3915,1.216,6.14E-10,9.02E-12,22.699621,35.67448,0.3478416,16.9035,2.79E+12,1.76E-12,2.4317749,851.2699,2.3703609,0.10255068,18.359,fsrq
1109,4FGL J0825.8+0309,0.506,7.03E-10,8.07E-12,22.200676,5.492714,0,45.0806,1.10E+13,6.62E-12,2.2004519,1381.787,2.201294,-0.000490264,18.3474,bll
1110,4FGL J0826.4-6404,NA,4.10E-10,4.88E-12,15.915595,15.414361,0.34687713,77.1829,7.59E+16,8.41E-12,1.81135,4952.239,1.7777356,0.027454978,17.374,bll
1111,4FGL J0827.0-0708,0.247,3.86E-10,4.48E-12,15.307758,17.684559,0.29401493,88.8347,6.24E+14,3.89E-12,1.8121092,4190.1294,1.6790783,0.15608056,17.213,bll
1112,4FGL J0827.8+5221,0.337622,1.22E-10,1.70E-12,5.801231,10.419953,0.13669015,NA,NA,NA,2.0655518,3881.422,2.0885324,-0.014552526,19.6636,fsrq
1113,4FGL J0828.0+2307,NA,1.48E-10,1.49E-12,6.7593155,7.861405,0,22.2371,NA,NA,1.839477,4882.5537,1.7991437,0.095741756,NA,bll
1114,4FGL J0828.3+4152,0.001324,8.79E-11,1.28E-12,5.297771,5.190305,0,62.6609,NA,NA,1.8912317,5470.6167,1.8648378,0.023995336,NA,bll
1115,4FGL J0828.6-0747,NA,1.77E-10,2.19E-12,5.421682,15.462537,0.5115158,NA,NA,NA,2.419819,985.7447,2.529102,0.6273913,NA,bcu
1116,4FGL J0829.0+1755,0.089442,2.95E-10,3.25E-12,10.796582,11.4861145,0.29180425,51.1834,NA,NA,2.096249,2165.5522,2.0272048,0.10140073,17.8842,bll
1117,4FGL J0829.4+0857,0.866,2.05E-10,2.23E-12,7.970233,8.7081175,0,68.1222,1.24E+13,2.74E-13,2.0651298,2448.519,2.0669506,-0.001808187,20.5659,fsrq
1118,4FGL J0829.6-1140,NA,5.58E-10,5.60E-12,18.201115,14.324204,0.17658973,29.8152,1.74E+14,1.83E-12,2.0070603,2192.5366,1.9433197,0.07235731,17.2778,bcu
1119,4FGL J0829.7+5105,NA,1.31E-10,1.45E-12,6.362101,5.527101,0,35.6231,4.68E+13,4.05E-13,2.0673797,2694.7769,1.9817516,0.05658038,NA,bll
1120,4FGL J0829.7-5856,NA,4.79E-10,7.65E-12,14.519714,15.470098,0.22057125,NA,NA,NA,2.5990515,765.2384,2.5628686,0.07422309,NA,bcu
1121,4FGL J0830.0+5231,0.205,1.50E-10,1.82E-12,7.533961,12.355046,0.16755193,32.9071,5.50E+15,1.13E-12,1.9992931,4059.3838,1.9860177,0.007688949,18.9887,bcu
1122,4FGL J0830.1-0946,NA,1.26E-10,1.82E-12,6.0200315,18.28047,0.637193,NA,3.80E+16,1.58E-12,1.8977268,4730.0874,1.8556838,0.0390415,19.574078,bcu
1123,4FGL J0830.8+2410,0.939,1.40E-09,2.25E-11,43.23788,1632.6956,1.5873075,14.2045,3.39E+12,6.53E-12,2.5217457,517.5885,2.4124472,0.13047099,17.1736,FSRQ
1124,4FGL J0831.4+2631,NA,1.38E-10,2.37E-12,5.182663,12.060793,0.3456329,NA,NA,NA,2.5490253,838.5289,2.5113125,0.03702273,NA,bcu
1125,4FGL J0831.5+1747,NA,2.16E-10,1.99E-12,9.786026,17.762241,0.65646553,39.7165,4.57E+14,6.40E-13,1.8878547,4113.4375,1.7624071,0.18775205,NA,bll
1126,4FGL J0831.8+0429,0.174,3.09E-09,3.24E-11,70.21804,427.68307,0.5054449,42.3335,5.07E+13,1.17E-11,2.2732477,583.5189,2.180678,0.07609853,15.9086,bll
1127,4FGL J0832.2+2753,NA,1.25E-10,1.52E-12,4.700884,4.537982,0,NA,NA,NA,2.2971516,1603.1373,2.1960928,0.122557364,19.0361,bcu
1128,4FGL J0832.4+4912,0.548,3.06E-10,3.88E-12,13.655294,4.4720554,0,66.201,8.32E+12,2.76E-12,2.3781786,1028.548,2.3880584,-0.01285463,18.1858,bll
1129,4FGL J0833.4-0458,3.45,3.76E-10,1.36E-12,10.826772,14.7128105,0.36721572,NA,6.24E+12,2.42E-13,2.1310706,1656.2766,1.6565465,0.6833869,18.7196,fsrq
1130,4FGL J0833.9+4223,0.249073,4.31E-10,6.59E-12,17.42004,26.1624,0.30816397,NA,2.45E+13,3.26E-12,2.4344852,860.8732,2.4044213,0.04195008,16.8598,fsrq
1131,4FGL J0834.6+4402,NA,2.72E-10,3.12E-12,11.568528,23.545761,0.4674374,NA,6.31E+13,1.90E-12,2.2456346,1360.9991,2.1578486,0.11583799,18.1823,bll
1132,4FGL J0835.0+6243,NA,5.50E-11,1.47E-11,4.2739277,5.2262387,0,NA,4.32E+12,1.48E-13,3.0814703,265.56473,3.0293412,0.056156714,20.64784,bcu
1133,4FGL J0835.2-2243,1.064,1.93E-10,1.56E-12,5.600425,7.0301166,0,NA,NA,NA,2.5003211,909.2764,2.5048134,0.99999833,NA,fsrq
1134,4FGL J0835.7+0936,0.35,1.85E-10,2.23E-12,6.591437,16.920067,0.55523306,53.3123,2.72E+14,9.19E-13,2.2393637,1716.772,2.2145915,0.04316344,19.2804,bll
1135,4FGL J0836.2+2141,NA,2.13E-10,4.22E-12,10.449784,25.66147,0.44713268,NA,NA,NA,2.7307594,508.46924,2.7452004,-0.018145507,19.5573,bcu
1136,4FGL J0836.5-2026,2.752,1.74E-10,5.67E-12,11.186057,25.226793,0.36662954,NA,1.12E+12,1.23E-12,2.90615,273.63278,2.6336107,0.2846657,19.043,fsrq
1137,4FGL J0836.9+5833,0.611,1.92E-10,2.48E-12,9.008027,6.297157,0,147.541,4.09E+13,7.32E-13,2.3161302,1649.012,2.3409326,-0.04824445,NA,bcu
1138,4FGL J0837.3+1458,0.278,1.34E-10,1.47E-12,6.6088123,6.1998696,0,13.2595,6.61E+16,5.26E-12,1.8490577,4820.102,1.6607999,0.13993633,17.6749,bll
1139,4FGL J0839.4+1803,NA,3.08E-10,3.30E-12,11.557131,19.422329,0.39321753,68.592,5.19E+13,2.65E-12,2.1760116,1795.7753,2.194674,-0.02735848,17.5585,bll
1140,4FGL J0839.7+3540,0.415,4.09E-10,4.69E-12,16.489332,10.8401165,0.15106736,32.199,3.80E+13,1.66E-12,1.9816638,2258.9453,1.8793149,0.08649226,17.9223,bll
1141,4FGL J0839.8+0105,1.123,7.52E-10,6.24E-12,22.384146,101.85798,0.6021801,NA,3.24E+12,6.75E-13,2.4190989,648.62787,2.241389,0.19237255,18.4871,fsrq
1142,4FGL J0840.8+1317,0.681,1.95E-10,3.89E-12,7.307773,67.56953,1.3007978,NA,1.22E+13,1.46E-12,2.4944415,799.8943,2.3602114,0.2610864,19.6991,ssrq
1143,4FGL J0841.3+7053,2.218,1.62E-09,5.31E-11,75.81843,3386.9817,0.88432527,NA,2.75E+12,4.37E-12,2.819621,373.682,2.7745705,0.23130998,16.763,FSRQ
1144,4FGL J0842.3-6053,NA,8.47E-10,7.96E-12,21.288593,71.141624,0.5322564,23.6927,NA,NA,2.2803967,1412.4629,2.2162378,0.09486245,18.968,bcu
1145,4FGL J0842.5+0251,0.425,1.46E-10,1.90E-12,6.1500206,12.706761,0.41334036,52.8641,1.46E+14,6.10E-13,2.0286608,3383.4114,1.8804424,0.09822557,19.1342,bll
1146,4FGL J0842.7+6656,0.121,1.50E-10,1.88E-12,7.5595503,12.74337,0.16839673,49.1337,1.76E+15,1.84E-12,1.8902215,6915.857,1.9610856,-0.061752725,18.8664,bcu
1147,4FGL J0843.0-0853,NA,1.46E-10,1.88E-12,5.052409,24.385523,0.7638777,NA,NA,NA,2.467083,895.36475,2.4209898,0.49873826,20.05652,bcu
1148,4FGL J0844.2+5312,0.435,7.86E-10,8.19E-12,30.834396,50.059944,0.35975987,41.7041,8.71E+13,1.12E-12,2.0347908,1737.2045,1.996175,0.03842783,17.4951,bll
1149,4FGL J0845.4+0442,NA,1.51E-10,1.70E-12,5.7874913,15.678934,0.53703547,NA,4.32E+12,1.00E-12,2.0784938,2506.0183,1.963471,0.22643402,20.3131,bcu
1150,4FGL J0846.5-2609,NA,1.87E-10,5.38E-12,5.303858,10.167696,0,NA,6.31E+12,7.45E-13,2.4976788,1248.126,2.636922,0.47108915,19.637794,bcu
1151,4FGL J0846.9+4608,1.21648,1.07E-10,2.28E-12,5.9528174,15.761047,0.39739543,NA,1.01E+13,3.86E-13,2.7506897,522.698,2.6076577,0.13741447,18.9668,fsrq
1152,4FGL J0847.0-2336,0.059,1.15E-09,1.35E-11,29.523432,14.7219305,0.14419712,491.422,NA,NA,1.9556979,2368.8918,1.9408653,0.0171932,17.183,bcu
1153,4FGL J0847.2+1134,0.198199,4.20E-10,5.03E-12,19.036982,17.18036,0.30029172,87.5659,3.09E+14,1.63E-12,1.7249008,4900.1475,1.6892588,0.038245864,17.473,bll
1154,4FGL J0847.9-0702,NA,4.24E-10,4.67E-12,14.851506,11.818242,0.14897004,144.45,2.09E+13,7.08E-12,2.2377071,1400.4078,2.2110503,0.032327674,16.8435,bll
1155,4FGL J0848.0-0524,1.242,1.22E-10,3.12E-12,6.705409,13.511498,0.32524294,NA,5.31E+12,7.60E-13,2.8637145,412.2735,2.775103,0.12289509,19.033,fsrq
1156,4FGL J0848.7+0508,NA,1.01E-10,1.14E-12,5.104106,13.588123,0,58.8924,9.23E+16,1.05E-12,1.7154051,13175.19,1.6071837,0.13735154,NA,bll
1157,4FGL J0848.7+7017,NA,2.42E-10,2.95E-12,13.099864,7.289638,0,NA,4.22E+13,2.64E-13,2.0268736,3062.754,1.8291253,0.23017156,19.7143,bcu
1158,4FGL J0848.9+0205,NA,1.22E-10,2.26E-11,4.283499,2.5095305,0,NA,4.22E+13,6.73E-13,2.3980055,1228.1041,2.2598162,0.16743703,18.953154,bll
1159,4FGL J0849.1+6607,NA,4.87E-10,5.94E-12,22.119349,23.507755,0.3146903,NA,NA,NA,1.973906,2593.423,1.9266359,0.038655568,17.7324,bll
1160,4FGL J0849.5+0456,1.06959,5.39E-10,5.66E-12,13.545066,11.970716,0.1397399,34.9133,2.45E+14,9.03E-13,2.079841,2070.9348,2.0082676,0.11197723,17.8352,bll
1161,4FGL J0850.0+4855,NA,1.90E-09,2.23E-11,55.952984,260.30658,0.45046082,NA,1.98E+13,8.72E-12,2.2215643,655.0137,2.1405227,0.053692743,17.0759,bll
1162,4FGL J0850.0+5108,0.583,1.82E-09,2.17E-11,56.5535,1005.5151,0.92200965,51.0279,2.29E+13,2.34E-12,2.265603,648.76794,2.1608787,0.08212681,19.6806,NLSY1
1163,4FGL J0850.1-1212,0.566,2.10E-09,2.33E-11,50.936512,644.25214,0.8577827,49.8713,1.28E+13,6.71E-12,2.302789,621.1289,2.2017756,0.08771198,18.155,fsrq
1164,4FGL J0850.5+3455,0.145,3.32E-10,3.76E-12,14.144187,14.436114,0.25296795,116.349,3.02E+15,1.61E-12,2.012729,2272.6765,2.037839,-0.019893678,18.2421,bll
1165,4FGL J0851.5+5528,NA,5.08E-10,5.64E-12,20.994612,28.998926,0.31913537,13.9464,3.98E+13,1.84E-12,2.219394,1238.5007,2.1706781,0.050758544,18.0232,bll
1166,4FGL J0852.2+2834,1.282,2.00E-10,2.70E-12,8.664594,10.620106,0.25056952,NA,6.92E+12,2.58E-13,2.4921577,851.4454,2.385749,0.1431587,19.6931,fsrq
1167,4FGL J0854.0+2753,0.494,3.93E-11,7.68E-13,4.586223,12.158243,0,84.7348,1.32E+14,3.55E-13,1.4815129,16490.078,-0.04030055,0.9998492,NA,bll
1168,4FGL J0854.3+4408,0.382159,2.78E-10,2.19E-12,13.964727,15.209023,0.34198326,101.495,6.92E+14,2.27E-12,1.8042693,2946.387,1.4858711,0.29257187,NA,bll
1169,4FGL J0854.8+2006,0.306,5.65E-09,6.27E-11,100.243614,780.62836,0.48336267,102.679,1.75E+13,4.06E-11,2.2152228,666.33765,2.1557555,0.05101952,14.6466,BLL
1170,4FGL J0855.4-0714,NA,2.77E-10,3.05E-12,8.876379,14.033469,0.33446544,NA,5.82E+14,3.49E-13,2.4283924,816.39777,2.190398,0.37760663,NA,bcu
1171,4FGL J0855.9+7144,0.542,2.33E-10,4.16E-12,10.295145,24.46129,0.40902776,NA,1.10E+13,1.66E-12,2.6210897,857.3538,2.582021,0.030805971,19.9399,fsrq
1172,4FGL J0856.6-1105,NA,2.43E-09,2.23E-11,53.82082,40.903374,0.18560208,NA,2.13E+13,2.67E-12,2.0527654,1042.5231,1.9489291,0.066810235,17.5227,bll
1173,4FGL J0856.8+2056,0.18,4.68E-10,5.76E-12,14.598103,12.620608,0.16963057,113.048,1.62E+14,9.48E-13,2.0970094,2451.0515,2.063527,0.028774872,18.1451,bll
1174,4FGL J0856.8+8559,NA,1.14E-10,1.70E-12,4.1672535,15.740486,0.4160699,NA,NA,NA,2.1335452,2778.2256,2.0711858,0.12630744,NA,bcu
1175,4FGL J0857.7+0137,0.281,1.40E-10,1.70E-12,4.959767,4.1368213,0,NA,2.66E+15,1.36E-12,2.3648453,1249.0034,2.3066442,0.21841882,18.647943,bll
1176,4FGL J0857.9-1949,0.659,6.29E-10,1.00E-11,17.443035,73.902,0.5820112,12.457,1.45E+13,1.91E-12,2.5218425,695.0922,2.5041559,0.030999266,18.0371,fsrq
1177,4FGL J0858.1+1405,1.048,1.48E-10,2.21E-12,5.534675,8.059893,0,NA,NA,NA,2.5830998,704.36176,2.5592592,0.11632131,20.0116,ssrq
1178,4FGL J0859.4+6218,NA,2.00E-10,2.60E-12,8.649985,21.268496,0.5129353,NA,6.92E+14,4.18E-13,2.2894697,1482.4938,2.2925289,-0.007300323,18.2639,bll
1179,4FGL J0859.4+8345,NA,3.75E-11,2.60E-12,4.5172586,10.896982,0,NA,1.16E+15,2.47E-13,1.5224936,12059.893,1.4214326,0.2743157,19.694918,bll
1180,4FGL J0900.6-7408,NA,1.83E-10,4.37E-12,7.761287,24.201927,0.5230361,NA,2.09E+13,4.77E-13,2.809335,456.91815,2.7045767,0.19848643,NA,bcu
1181,4FGL J0900.7-1243,NA,3.42E-10,3.92E-12,11.116234,76.31222,1.1025275,NA,1.46E+14,5.11E-13,2.2782507,1363.5167,2.262723,0.023880342,18.4825,bcu
1182,4FGL J0901.2+6742,NA,2.28E-10,3.63E-12,8.683686,17.909058,0.3284514,NA,7.33E+12,3.49E-13,2.5075715,1004.11896,2.431146,0.14066774,19.6617,bll
1183,4FGL J0901.4+4542,0.289,7.19E-11,1.18E-12,3.1876202,10.813806,0,NA,2.04E+14,6.29E-13,2.26933,1796.7408,1.7811385,0.99900717,NA,bll
1184,4FGL J0901.5+6711,NA,1.60E-10,1.42E-12,7.0100336,12.02961,0.22846803,66.1127,NA,NA,2.0797067,3849.419,2.0879316,-0.010729421,NA,bcu
1185,4FGL J0902.4+6440,0.405,1.18E-10,1.40E-12,5.651227,13.695644,0.43355936,NA,7.85E+13,2.67E-13,2.3197982,1711.2961,2.3628733,-0.031859446,NA,bcu
1186,4FGL J0902.4+2051,2.055,1.34E-09,1.52E-11,37.723858,77.620766,0.38780633,NA,2.24E+14,4.40E-12,2.145069,1387.0759,2.1110237,0.03275006,15.8155,bll
1187,4FGL J0903.1+4652,1.462,4.49E-10,5.68E-12,20.200445,20.139355,0.2580943,NA,3.98E+12,1.10E-12,2.4673493,842.73035,2.498237,-0.040046614,19.185,fsrq
1188,4FGL J0904.0+2724,1.723738,1.74E-10,4.03E-12,9.645813,24.915007,0.47335368,NA,3.02E+14,3.19E-13,2.7927804,396.79605,2.686605,0.17430644,19.1859,bcu
1189,4FGL J0904.6+4238,1.34246,2.35E-10,2.62E-12,9.861871,4.8477497,0,NA,7.33E+12,2.63E-13,2.2328908,1577.5104,2.1196043,0.13671204,19.6531,fsrq
1190,4FGL J0905.6+1358,NA,1.03E-09,9.82E-12,31.95153,29.078493,0.28099713,125.06,1.10E+15,4.63E-12,1.7910147,2457.8328,1.5915446,0.12827094,16.4854,bll
1191,4FGL J0906.2-1707,NA,1.47E-10,1.55E-12,5.445847,7.582607,0,NA,1.80E+14,5.65E-13,2.0044978,3772.614,1.8867924,0.18930192,NA,bcu
